pr_number,title,url,state,merged,primary_category,work_area,solution_type,hardware_scope,operator_keywords,top_patterns
27795,[CI Failure] fix test_default_mm_loras,https://github.com/vllm-project/vllm/pull/27795,closed,False,correctness,ci_build;model_support,kernel_fix,,gemm,build_dependency_packaging;verification_benchmarking;model_format_adapter;bitwise_determinism_equivalence;moe_gemm_routing
27801,fix: skip AWQ-Marlin on ROCm in check_moe_marlin_supports_layer,https://github.com/vllm-project/vllm/pull/27801,closed,False,development,ci_build;hardware_porting;moe;quantization,kernel_fix,amd;nvidia,cuda;moe;operator;quantization,build_dependency_packaging;hardware_arch_guard;model_format_adapter;dtype_quantization_path;moe_gemm_routing
27809,[Model] Introduce Kimi Linear to vLLM,https://github.com/vllm-project/vllm/pull/27809,closed,False,performance,attention_kv_cache;gemm_linear;model_support,kernel_fix,,attention;operator,build_dependency_packaging;verification_benchmarking;hardware_arch_guard;model_format_adapter;kv_cache_capacity_offload
27813,[Feature][Hybrid] Integrate prefix caching into short conv models,https://github.com/vllm-project/vllm/pull/27813,closed,False,performance,attention_kv_cache;distributed_parallel;frontend_api;model_support;moe;sampling_logits,performance_optimization,nvidia,attention;cuda;moe,hardware_arch_guard;metadata_layout_contract;build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle
27814,[Refactor] Make FP8 Linear Ops use kernel abstraction,https://github.com/vllm-project/vllm/pull/27814,closed,False,development,activation_norm;ci_build;distributed_parallel;gemm_linear;hardware_porting;model_support;quantization,kernel_fix,amd;nvidia,activation;cuda;fp8;gemm;kernel;operator;quantization;triton,backend_routing_fallback;hardware_arch_guard;model_format_adapter;build_dependency_packaging;dtype_quantization_path
27834,[Kimi-Linear] Correct prefixes and add compatibility to AWQ quants,https://github.com/vllm-project/vllm/pull/27834,closed,False,development,gemm_linear;model_support;quantization,kernel_fix,,quantization,model_format_adapter;moe_gemm_routing;dtype_quantization_path;metadata_layout_contract
27837,[Spec Decode] Fix spec decode + DP bug,https://github.com/vllm-project/vllm/pull/27837,closed,False,development,model_support;speculative_decoding,kernel_fix,nvidia,cuda,scheduler_request_lifecycle;model_format_adapter;build_dependency_packaging;hardware_arch_guard;verification_benchmarking
27841,[Feat] Drop-in Torch CUDA Profiler,https://github.com/vllm-project/vllm/pull/27841,closed,False,performance,frontend_api;model_support,kernel_fix,nvidia,cuda,model_format_adapter;verification_benchmarking;hardware_arch_guard;scheduler_request_lifecycle
27853,[Bugfix] Avoid too small block m/n for FlexAttention kernel option,https://github.com/vllm-project/vllm/pull/27853,closed,False,development,model_support,kernel_fix,,kernel,hardware_arch_guard;model_format_adapter;verification_benchmarking;metadata_layout_contract
27856,[Feature] Extend batch invariant torch.compile to B200,https://github.com/vllm-project/vllm/pull/27856,closed,False,correctness,ci_build;distributed_parallel;frontend_api;gemm_linear;model_support;moe,kernel_fix,nvidia,cuda;gemm;kernel;moe;operator;triton,verification_benchmarking;build_dependency_packaging;hardware_arch_guard;moe_gemm_routing;bitwise_determinism_equivalence
27861,[BugFix] Don’t compute reorder threshold when there are no attention groups,https://github.com/vllm-project/vllm/pull/27861,closed,False,development,attention_kv_cache;ci_build;model_support,kernel_fix,,attention,build_dependency_packaging;model_format_adapter;verification_benchmarking;backend_routing_fallback
27862,[BugFix] Fixed 'FlashInferAllToAllManager' object has no attribute 'prepare_workspace',https://github.com/vllm-project/vllm/pull/27862,closed,False,correctness,activation_norm;attention_kv_cache;distributed_parallel;model_support;moe;quantization;scheduler_memory,config_change,nvidia,fp8;moe,dtype_quantization_path;model_format_adapter;scheduler_request_lifecycle;moe_gemm_routing;verification_benchmarking
27869,[Perf] Support stream interval for reducing host overhead,https://github.com/vllm-project/vllm/pull/27869,closed,False,correctness,attention_kv_cache;distributed_parallel;frontend_api;model_support;quantization;scheduler_memory,performance_optimization,,fp8,verification_benchmarking;dtype_quantization_path;model_format_adapter;hardware_arch_guard;scheduler_request_lifecycle
27870,[CI/Build] Add gpt-oss LoRA test,https://github.com/vllm-project/vllm/pull/27870,closed,False,performance,ci_build;model_support;moe,kernel_fix,,moe,build_dependency_packaging;model_format_adapter;verification_benchmarking;moe_gemm_routing
27874,[bugfix] Missing cached item in beam search,https://github.com/vllm-project/vllm/pull/27874,closed,False,development,frontend_api;multimodal_vlm,kernel_fix,nvidia,cuda,hardware_arch_guard;model_format_adapter;build_dependency_packaging;scheduler_request_lifecycle;verification_benchmarking
27883,[Performance] Fused blockwise quant RMS norm,https://github.com/vllm-project/vllm/pull/27883,closed,False,performance,activation_norm;ci_build;model_support;quantization,kernel_fix,nvidia,activation;cuda;fp8;kernel;operator;quantization,build_dependency_packaging;model_format_adapter;verification_benchmarking;hardware_arch_guard;dtype_quantization_path
27884,[Bug] Batch invariant: Fix flash attn MLA `RuntimeError: scheduler_metadata must have shape (metadata_size)`,https://github.com/vllm-project/vllm/pull/27884,closed,False,correctness,attention_kv_cache;distributed_parallel;frontend_api;model_support;moe,kernel_fix,,attention;moe;operator,scheduler_request_lifecycle;moe_gemm_routing;backend_routing_fallback;metadata_layout_contract;model_format_adapter
27888,[CI/Build] Skip spec decode tests using Triton backend ,https://github.com/vllm-project/vllm/pull/27888,open,False,performance,attention_kv_cache;ci_build;distributed_parallel;hardware_porting;model_support;sampling_logits;speculative_decoding,kernel_fix,amd;nvidia,attention;cuda;sampling;triton,scheduler_request_lifecycle;backend_routing_fallback;build_dependency_packaging;hardware_arch_guard;model_format_adapter
27889,[FA/Chore] Bump FA version for FP8 two-level accumulation ,https://github.com/vllm-project/vllm/pull/27889,closed,False,development,attention_kv_cache;ci_build;quantization,kernel_fix,,attention;fp8,build_dependency_packaging;dtype_quantization_path
27891,[Feature] Add MetaShufflingMoE as Optional MoE backend to Llama4 models,https://github.com/vllm-project/vllm/pull/27891,closed,False,performance,distributed_parallel;frontend_api;gemm_linear;model_support;moe;quantization;scheduler_memory,performance_optimization,,cuda;fp8;gemm;moe;triton,verification_benchmarking;model_format_adapter;dtype_quantization_path;moe_gemm_routing;backend_routing_fallback
27895,[Bugfix] [Model] Missing MRoPE function definition from `KeyeForConditionalGeneration`,https://github.com/vllm-project/vllm/pull/27895,closed,False,correctness,attention_kv_cache;hardware_porting;model_support;multimodal_vlm,test_added,amd,attention,model_format_adapter;hardware_arch_guard;verification_benchmarking;build_dependency_packaging;kv_cache_capacity_offload
27897,[Performance][B200] Fix deepgemm prologue,https://github.com/vllm-project/vllm/pull/27897,closed,False,performance,activation_norm;distributed_parallel;frontend_api;model_support;moe;quantization,performance_optimization,nvidia,fp8;moe,verification_benchmarking;build_dependency_packaging;model_format_adapter;dtype_quantization_path;hardware_arch_guard
27902,[KV connector][WIP] KV cache proxy based on LMCache multi-process mode,https://github.com/vllm-project/vllm/pull/27902,closed,False,correctness,attention_kv_cache;distributed_parallel;frontend_api;model_support;sampling_logits,kernel_fix,,cache,model_format_adapter;verification_benchmarking;scheduler_request_lifecycle;kv_cache_capacity_offload;build_dependency_packaging
27904,[BugFix][Performance] Restore flashinfer autotuning for all scenarios,https://github.com/vllm-project/vllm/pull/27904,closed,False,performance,ci_build;moe;quantization,kernel_fix,nvidia,kernel;moe;quantization,hardware_arch_guard;dtype_quantization_path;model_format_adapter;build_dependency_packaging;verification_benchmarking
27923,[Bugfix] Potential Out-of-bounds in moe_align_sum_kernels.cu,https://github.com/vllm-project/vllm/pull/27923,closed,False,performance,model_support;moe,kernel_fix,nvidia,cuda;kernel;moe,verification_benchmarking;moe_gemm_routing;hardware_arch_guard;model_format_adapter
27927,[feature] [compile] use quantfp8 customOp-abstraction for MoE layers,https://github.com/vllm-project/vllm/pull/27927,closed,False,performance,ci_build;moe;quantization,dependency_fix,nvidia,cuda;kernel;moe;quantization,build_dependency_packaging;dtype_quantization_path;hardware_arch_guard;verification_benchmarking;moe_gemm_routing
27931,[Kernel] Optimize rms_norm kernel,https://github.com/vllm-project/vllm/pull/27931,closed,False,performance,activation_norm;model_support,kernel_fix,nvidia,activation;kernel,model_format_adapter;verification_benchmarking;hardware_arch_guard;dtype_quantization_path;backend_routing_fallback
27933,[docs] Improve wide-EP performance + benchmarking documentation,https://github.com/vllm-project/vllm/pull/27933,closed,False,performance,distributed_parallel;model_support;moe;scheduler_memory,kernel_fix,,kernel,model_format_adapter;verification_benchmarking;moe_gemm_routing;build_dependency_packaging;scheduler_request_lifecycle
27941,[Model] Add native OpenPangu Embedded 7B backend,https://github.com/vllm-project/vllm/pull/27941,closed,False,correctness,distributed_parallel;model_support;sampling_logits,performance_optimization,nvidia,sampling,model_format_adapter;verification_benchmarking;hardware_arch_guard;backend_routing_fallback
27942,[Metrics] [KVConnector] Add Offloading Connector metrics,https://github.com/vllm-project/vllm/pull/27942,closed,False,performance,distributed_parallel;frontend_api;quantization;scheduler_memory,kernel_fix,nvidia,cuda,scheduler_request_lifecycle;verification_benchmarking;build_dependency_packaging;hardware_arch_guard;model_format_adapter
27943,[V1][Perf] Optimize Medusa proposer: reduce sync overhead ,https://github.com/vllm-project/vllm/pull/27943,closed,False,correctness,distributed_parallel;sampling_logits;speculative_decoding,performance_optimization,nvidia,cuda,build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;model_format_adapter;verification_benchmarking
27947,[CI/Build] amd-ci-fix-kernels-attn,https://github.com/vllm-project/vllm/pull/27947,open,False,development,ci_build;hardware_porting;model_support,kernel_fix,amd,kernel,build_dependency_packaging;model_format_adapter;verification_benchmarking
27948,[CI/Build] Update checking logic in cutlass_group_gemm_supported ,https://github.com/vllm-project/vllm/pull/27948,closed,False,development,ci_build;gemm_linear;hardware_porting;moe,dependency_fix,amd,cuda;kernel;moe;operator,build_dependency_packaging;hardware_arch_guard;moe_gemm_routing;verification_benchmarking;backend_routing_fallback
27954,[CPU] Refactor CPU attention backend,https://github.com/vllm-project/vllm/pull/27954,closed,False,performance,attention_kv_cache;ci_build;frontend_api;model_support;multimodal_vlm,performance_optimization,,attention;kernel,verification_benchmarking;model_format_adapter;scheduler_request_lifecycle;build_dependency_packaging;backend_routing_fallback
27959,[LoRA][FusedMoE] Introduce FusedMoEPermuteExpertsUnpermuteWithLoRA,https://github.com/vllm-project/vllm/pull/27959,closed,False,development,moe,kernel_fix,,kernel,moe_gemm_routing;verification_benchmarking;bitwise_determinism_equivalence
27965,[Bugfix][ROCm] Fix AITER attention backend for deepseek-ocr model,https://github.com/vllm-project/vllm/pull/27965,closed,False,development,attention_kv_cache;hardware_porting;model_support,kernel_fix,amd,attention;cache;kernel;triton,backend_routing_fallback;metadata_layout_contract;build_dependency_packaging;hardware_arch_guard;model_format_adapter
27967,[Model] add optimal triton fused moe configs for NemotronH MoE,https://github.com/vllm-project/vllm/pull/27967,closed,False,performance,distributed_parallel;model_support;moe,kernel_fix,nvidia,kernel;moe;triton,model_format_adapter;dtype_quantization_path;hardware_arch_guard;verification_benchmarking;moe_gemm_routing
27976,fix(benchmarks): Remove hardcoded dtype in hf backend,https://github.com/vllm-project/vllm/pull/27976,closed,False,performance,attention_kv_cache;model_support;quantization;sampling_logits,kernel_fix,nvidia,attention;cuda;fp8;sampling,model_format_adapter;verification_benchmarking;dtype_quantization_path;backend_routing_fallback;hardware_arch_guard
27980,[Quantization] quantized kv cache loading for models like qwen,https://github.com/vllm-project/vllm/pull/27980,closed,False,performance,attention_kv_cache;ci_build;distributed_parallel;frontend_api;hardware_porting;model_support;quantization;speculative_decoding,kernel_fix,amd;nvidia,attention;cache;quantization,model_format_adapter;build_dependency_packaging;dtype_quantization_path;kv_cache_capacity_offload;moe_gemm_routing
27990,[flashinfer][fix] do not check nvcc availability when using pre-downloaded cubins,https://github.com/vllm-project/vllm/pull/27990,closed,False,development,moe,kernel_fix,nvidia,cuda;moe,hardware_arch_guard;moe_gemm_routing;backend_routing_fallback
